GitHub_Image_URL,"Flickr 
Image URL",Dir,Comments,Annotated,Slide,Nem,NID,Image,Moved_Image_Name,Y,X,Mag,Family,Genus,Species,Detail,overall body length,distance of vulva from anterior ,% distance of vulva from anterior,stylet or spear length (stomatostyle or odontostyle),% distance from anterior to median bulb relative to length of esophagus,% distance of anterior phasmid from anterior of nematode in relation to body length,% distance of dorsal esophageal gland opening from stylet knobs in relation to stylet length,% distance of phasmid from anus in relation to length of tail,% distance of posterior phasmid from anterior of nematode in relation to body length,% length of anterior female gonad in relation to body length,% length of male gonad relative to body length,% length of posterior female gonad in relation to body length,(distance of dorsal esophageal gland opening from stylet knobs x 100)/(length of stylet),(distance of phasmid(when not erratic) from anus x 100)/( length of tail),body length / distance from anterior to base of esophageal glands,body length / distance from anterior to esophago-intestinal valve,body length / greatest body diameter,body length / tail length,capitulum length in Âµm,conus of stomatostyle/total stomatosyle length,distance from anterior end to excretory pore in µm,distance from base of stylet to median bulb valve/stylet length.,distance from vulva to anus,gubernaculurn length in µm,number of body annules between anterior and excretory pore,number of body annules between anus and tail tip,number of body annules between vulva and anus,number of body annules between vulva and tail tip,number of specimens on which measurements are based,portion of body from anus or cloaca to posterior terminus,SE/L (measured in same units) expressed as %).,spicule length in Âµm,stylet extension (odontophore) length in Âµm,stylet length / body diameter at base of stylet,stylet length/body length (measured in same units as %).,tail length / tail diameter at anus or cloaca,total number of body annules,tt
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3848.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3848.jpg,ogf_01767.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,lips,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3849.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3849.jpg,ogf_01768.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,basal knob,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3850.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3850.jpg,ogf_01769.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,basal knob,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3851.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3851.jpg,ogf_01770.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,basal knob,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3852.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3852.jpg,ogf_01771.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,tail,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3853.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3853.jpg,ogf_01772.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,vulva,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0009/100x/3854.jpg,https://flic.kr/s/aHBqjzTGVD,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0009,ogf-0014_Nem_0009,ogf-0014/Nem_0009\100x\3854.jpg,ogf_01773.jpg,13.1,136.9,100x,Criconematidae,Mesocriconema,,vulva,570.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/010x/2121.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\010x\2121.jpg,ogf_01774.jpg,15.4,135.9,010x,Criconematidae,Mesocriconema,,body ,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3724.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3724.jpg,ogf_01775.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,anterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3725.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3725.jpg,ogf_01776.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,anterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3726.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3726.jpg,ogf_01777.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,anterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3727.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3727.jpg,ogf_01778.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,anterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3728.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3728.jpg,ogf_01779.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,intestine,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3729.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3729.jpg,ogf_01780.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,intestine,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3730.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3730.jpg,ogf_01781.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,posterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3731.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3731.jpg,ogf_01782.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,posterior,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/040x/3732.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\040x\3732.jpg,ogf_01783.jpg,15.4,135.9,040x,Criconematidae,Mesocriconema,,lateral field,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3855.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3855.jpg,ogf_01784.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,lips,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3856.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3856.jpg,ogf_01785.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,lips,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3857.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3857.jpg,ogf_01786.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,lips,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3858.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3858.jpg,ogf_01787.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,basal bulb,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3859.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3859.jpg,ogf_01788.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,mid section,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3860.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3860.jpg,ogf_01789.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,mid section,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3861.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3861.jpg,ogf_01790.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,tail,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3862.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3862.jpg,ogf_01791.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,vulva,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0014/Nem_0010/100x/3863.jpg,https://flic.kr/s/aHBqjzTGSX,./../../Slide/ogf-0014/Metadata.ods,,,ogf-0014,Nem_0010,ogf-0014_Nem_0010,ogf-0014/Nem_0010\100x\3863.jpg,ogf_01792.jpg,15.4,135.9,100x,Criconematidae,Mesocriconema,,tail tip,679.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/010x/2133.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\010x\2133.jpg,ogf_01940.jpg,9.9,137,010x,Criconematidae,Mesocriconema,,body ,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3375.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3375.jpg,ogf_01941.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3376.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3376.jpg,ogf_01942.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3377.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3377.jpg,ogf_01943.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,lips,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3378.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3378.jpg,ogf_01944.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3379.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3379.jpg,ogf_01945.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,mid section,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3380.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3380.jpg,ogf_01946.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,mid section,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3381.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3381.jpg,ogf_01947.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3382.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3382.jpg,ogf_01948.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3383.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3383.jpg,ogf_01949.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/040x/3384.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\040x\3384.jpg,ogf_01950.jpg,9.9,137,040x,Criconematidae,Mesocriconema,,anterior,629.25,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3526.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3526.jpg,ogf_01951.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,posterior,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3527.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3527.jpg,ogf_01952.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,lips,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3528.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3528.jpg,ogf_01953.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,lips,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3529.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3529.jpg,ogf_01954.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,lips,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3530.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3530.jpg,ogf_01955.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,stylet,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3531.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3531.jpg,ogf_01956.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,stylet,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3532.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3532.jpg,ogf_01957.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3533.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3533.jpg,ogf_01958.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3534.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3534.jpg,ogf_01959.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,basal bulb,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3535.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3535.jpg,ogf_01960.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,developing eggs,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3536.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3536.jpg,ogf_01961.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,vulva,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3537.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3537.jpg,ogf_01962.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,vulva,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3538.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3538.jpg,ogf_01963.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,tail tip,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3539.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3539.jpg,ogf_01964.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,tail tip,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0015/Nem_0006/100x/3540.jpg,https://flic.kr/s/aHBqjzTEyX,./../../Slide/ogf-0015/Metadata.ods,,,ogf-0015,Nem_0006,ogf-0015_Nem_0006,ogf-0015/Nem_0006\100x\3540.jpg,ogf_01965.jpg,9.9,137,100x,Criconematidae,Mesocriconema,,body ,629.25,,0.00%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/010x/2167.jpg,https://flic.kr/s/aHBqjzTFAa,./../../Slide/ogf-0018/Metadata.ods,,,ogf-0018,Nem_0002,ogf-0018_Nem_0002,ogf-0018/Nem_0002\010x\2167.jpg,ogf_02372.jpg,9.5,139.5,010x,Criconematidae,Mesocriconema,,anterior,644.08,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2927.jpg,https://flic.kr/s/aHBqjzTFAa,./../../Slide/ogf-0018/Metadata.ods,,,ogf-0018,Nem_0002,ogf-0018_Nem_0002,ogf-0018/Nem_0002\040x\2927.jpg,ogf_02373.jpg,9.5,139.5,040x,Criconematidae,Mesocriconema,,anterior,644.08,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://github.com/lperepol/NematodesOfAnOldGrowthForest/blob/main/Slide/ogf-0018/Nem_0002/040x/2928.jpg,https://flic.kr/s/aHBqjzTFAa,./../../Slide/ogf-0018/Metadata.ods,,,ogf-0018,Nem_0002,ogf-0018_Nem_0002,ogf-0018/Nem_0002\040x\2928.jpg,ogf_02374.jpg,9.5,139.5,040x,Criconematidae,Mesocriconema,,anterior,644.08,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
